,dwd_ord_bike_ride_info_openlock_time,dwd_ord_bike_ride_info_ride_time,dwd_ord_bike_ride_info_no_discount_cost,dwd_ord_bike_ride_info_discount_type,dwd_ord_bike_ride_info_ride_distance,dwd_ord_bike_ride_info_is_in_insurance,dwd_ord_bike_ride_info_create_channel,dwd_ord_bike_ride_info_end_channel,dwd_ord_bike_ride_info_account_type,dwd_ord_bike_ride_info_system_code,dwd_ord_bike_ride_info_lock_out_service_area,dwd_ord_bike_ride_info_out_of_sa_penalty,dwd_ord_bike_ride_info_penalty_operate_money,dwd_ord_bike_ride_info_in_forbidden_penalty,dwd_ord_bike_ride_info_in_forbidden_creditscore,dwd_ord_bike_ride_info_in_forbidden_operate_money,dwd_ord_bike_ride_info_open_lock_error_type,dwd_ord_bike_ride_info_in_forbidden_type,dwd_ord_bike_ride_info_ride_status,dwd_ord_bike_ride_info_start_type,dwd_ord_bike_ride_info_end_type,dwd_ord_bike_ride_info_start_over_region,dwd_ord_bike_ride_info_end_over_region,dwd_ord_bike_ride_info_start_over_bigregion,dwd_ord_bike_ride_info_end_over_bigregion,dwd_ord_bike_ride_info_pay_status
2194,2037.0,240.0,16.0,12.0,28800.0,1.0,0.0,4.0,0.0,62.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2195,1417.0,240.0,16.0,-1.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2196,2651.0,4.0,1.5,-1.0,437.0,1.0,0.0,5.0,0.0,61.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2197,1988.0,239.0,16.0,5.0,28678.0,1.0,0.0,1.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
2198,2694.0,31.0,3.0,-1.0,3694.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2199,1267.0,240.0,16.0,5.0,28800.0,1.0,3.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0
2200,6219.0,240.0,16.5,-1.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2201,922.0,216.0,15.0,5.0,25888.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2202,10657.0,240.0,12.0,5.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2203,2898.0,240.0,16.5,5.0,1821.0,1.0,3.0,4.0,0.0,61.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2204,2725.0,240.0,16.0,-1.0,28800.0,1.0,3.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0
2205,418.0,240.0,12.0,5.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0
2206,1178.0,214.0,12.0,5.0,25586.0,1.0,0.0,1.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2207,71.0,240.0,16.0,-1.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2208,2089.0,240.0,12.0,5.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0
2209,2789.0,124.0,7.5,5.0,14876.0,1.0,0.0,1.0,0.0,62.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
2210,115.0,240.0,12.0,-1.0,28800.0,1.0,0.0,4.0,0.0,65.0,1.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
2211,22499.0,238.0,12.0,5.0,28524.0,1.0,0.0,2.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,52.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2212,2725.0,240.0,16.0,-1.0,28800.0,1.0,3.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0
2213,827.0,193.0,10.5,-1.0,23054.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0
2214,1432.0,240.0,16.5,5.0,2282.0,1.0,0.0,4.0,0.0,62.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
2215,20041.0,240.0,12.0,5.0,28800.0,1.0,0.0,4.0,0.0,62.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-9.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2216,15152.0,240.0,12.0,-1.0,22649.0,1.0,0.0,4.0,0.0,61.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,52.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2217,688.0,240.0,16.0,5.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0
2218,2045.0,240.0,12.0,-1.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2219,113.0,142.0,10.0,5.0,16978.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0
2220,1779.0,176.0,9.0,5.0,21112.0,1.0,0.0,1.0,0.0,65.0,1.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
2221,41.0,105.0,6.0,-1.0,4498.0,1.0,2.0,3.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,-1.0,3.0,1.0,1.0,1.0,1.0,2.0
2222,912.0,229.0,12.0,5.0,27416.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2223,1834.0,7.0,1.5,-1.0,758.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2224,1292.0,240.0,16.0,5.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2225,509.0,142.0,7.5,5.0,16980.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2226,2874.0,96.0,7.0,-1.0,17044.0,1.0,0.0,3.0,0.0,61.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2227,2874.0,96.0,7.0,-1.0,17044.0,1.0,0.0,3.0,0.0,61.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2228,3231.0,240.0,16.5,-1.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2229,19633.0,240.0,16.5,-1.0,28800.0,1.0,3.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2230,2935.0,240.0,16.0,5.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2231,2235.0,240.0,16.0,5.0,28800.0,1.0,3.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0
2232,1218.0,220.0,12.0,5.0,26282.0,1.0,0.0,1.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
2233,751.0,240.0,12.0,5.0,28800.0,1.0,0.0,4.0,0.0,62.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2234,16333.0,240.0,12.0,5.0,28800.0,1.0,0.0,4.0,0.0,61.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,52.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0
2235,769.0,240.0,12.0,5.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2236,3339.0,240.0,12.0,5.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2237,1662.0,240.0,12.0,5.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2238,1943.0,240.0,12.0,5.0,28800.0,1.0,0.0,4.0,0.0,62.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2239,3695.0,123.0,7.5,-1.0,14684.0,1.0,3.0,3.0,0.0,62.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0
2240,921.0,240.0,16.5,11.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2241,1905.0,240.0,16.0,-1.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2242,13928.0,240.0,16.5,5.0,28800.0,1.0,0.0,4.0,0.0,61.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0
2243,1276.0,240.0,12.0,5.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2244,1939.0,82.0,6.0,-1.0,1060.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2245,982.0,240.0,12.0,5.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2246,2868.0,240.0,12.0,-1.0,28800.0,1.0,0.0,4.0,0.0,61.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2247,884.0,240.0,16.0,5.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0
2248,3867.0,122.0,9.0,-1.0,14560.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2249,13936.0,68.0,4.5,-1.0,8098.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
2250,1506.0,47.0,3.0,-1.0,5562.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2251,499.0,240.0,12.0,5.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2252,1503.0,216.0,15.0,5.0,25908.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2253,1623.0,240.0,12.0,5.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2254,1802.0,240.0,12.0,5.0,3093.0,1.0,0.0,4.0,0.0,61.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2255,2449.0,240.0,12.0,5.0,1123.0,1.0,0.0,4.0,0.0,62.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2256,1874.0,211.0,12.0,5.0,25316.0,1.0,0.0,1.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2257,2234.0,240.0,12.0,5.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2258,2376.0,201.0,14.5,5.0,24052.0,1.0,0.0,1.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
2259,613.0,240.0,12.0,-1.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2260,1214.0,240.0,12.0,5.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2261,3129.0,240.0,16.5,5.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2262,2483.0,28.0,2.5,-1.0,3298.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2263,2619.0,126.0,7.5,-1.0,15094.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2264,2709.0,167.0,9.0,5.0,20038.0,1.0,0.0,1.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2265,411.0,240.0,12.0,-1.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2266,685.0,240.0,12.0,12.0,28800.0,1.0,0.0,4.0,0.0,62.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2267,2283.0,240.0,16.5,5.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2268,1935.0,240.0,12.0,5.0,28800.0,1.0,0.0,4.0,0.0,61.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2269,1571.0,240.0,16.0,5.0,28800.0,1.0,1.0,4.0,0.0,62.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2270,1314.0,75.0,4.5,-1.0,8960.0,1.0,0.0,1.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2271,1478.0,240.0,12.0,5.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2272,1522.0,136.0,7.5,-1.0,16220.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2273,1303.0,240.0,16.5,-1.0,28800.0,1.0,3.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0
2274,2348.0,240.0,12.0,5.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0
2275,1689.0,240.0,12.0,5.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2276,4013.0,240.0,12.0,5.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2277,949.0,240.0,12.0,5.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2278,2507.0,240.0,12.0,-1.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2279,2036.0,240.0,12.0,-1.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2280,409.0,149.0,7.5,-1.0,17792.0,1.0,0.0,1.0,0.0,62.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2281,1064.0,240.0,12.0,5.0,28800.0,1.0,3.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0
2282,986.0,161.0,9.0,-1.0,19266.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0
2283,1314.0,75.0,4.5,-1.0,8960.0,1.0,0.0,1.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2284,2791.0,240.0,12.0,-1.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2285,4324.0,240.0,12.0,5.0,28800.0,1.0,0.0,4.0,0.0,62.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2286,18918.0,129.0,9.5,-1.0,15388.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2287,2124.0,224.0,12.0,5.0,26848.0,1.0,0.0,1.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2288,236.0,240.0,12.0,5.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2289,1551.0,240.0,16.0,5.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2290,1363.0,240.0,12.0,5.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2291,1568.0,19.0,2.0,-1.0,2178.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2292,3277.0,240.0,16.5,5.0,1972.0,1.0,3.0,4.0,0.0,61.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0
2293,633.0,240.0,16.5,-1.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2294,899.0,182.0,13.5,-1.0,21770.0,1.0,0.0,1.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
2295,1442.0,240.0,16.0,5.0,28800.0,1.0,0.0,4.0,0.0,62.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2296,1895.0,145.0,7.5,5.0,17392.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2297,43345.0,231.0,12.0,5.0,27676.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,52.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0
2298,8291.0,240.0,12.0,-1.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2299,644.0,240.0,12.0,5.0,28800.0,1.0,1.0,4.0,0.0,62.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2300,1745.0,3.0,1.5,-1.0,248.0,1.0,0.0,1.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2301,1916.0,240.0,16.0,5.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2302,2091.0,131.0,7.5,5.0,15716.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2303,1816.0,64.0,4.5,-1.0,7614.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2304,4365.0,157.0,9.0,5.0,2242.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,50.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2305,2624.0,240.0,16.0,5.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2306,3093.0,29.0,1.5,-1.0,3376.0,1.0,0.0,1.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2307,1904.0,240.0,16.0,5.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
2308,2031.0,240.0,16.5,5.0,28800.0,1.0,0.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2309,25116.0,240.0,16.0,-1.0,28800.0,1.0,3.0,4.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0
2310,1872.0,205.0,14.5,5.0,24600.0,1.0,3.0,1.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0
2311,2165.0,57.0,4.0,-1.0,6824.0,1.0,0.0,1.0,0.0,65.0,0.0,-1.0,9.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
